FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCHLO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,TRAUMA_PED_CTR,TRAUMA_CTR
630014308,FORESTVILLE WELLNESS CENTER,FQHC,"COMMUNITY CLINIC 	",Non-LTC,0,6570 1ST ST,FORESTVILLE,95436,9426,,,,,590,SONOMA,11,SANTA ROSA,Y,,,,,,,38.47237,-122.891081,"(38.47237,-122.891081)",,6570,1ST ST,49,SONOMA,97,,
630014309,AMH COMPREHENSIVE MEDICAL CENTERS,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,711 NORTH ALVARADO ST.,LOS ANGELES,90026,,"ARGAME, JENNELYN",J_ARGAME@MSN.COM,(626) 292-5815,(626) 292-5818,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550002382,AMH COMPREHENSIVE MEDICAL CENTERS,4-Sep-13,4-Sep-17,3-Sep-18,NONPROFIT CORP,34.07434,-118.265781,"(34.07434,-118.265781)",,711,NORTH ALVARADO ST.,19,LOS ANGELES,37,,
630014314,VICTORY HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,14349 VICTORY BLVD,VAN NUYS,91401,1950,"BROWN, JANE A.",VICTORYHOSPICE@YAHOO.COM,(818) 279-2616,(818) 639-3882,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002803,VICTORY HOSPICE,28-Jul-14,28-Jul-16,27-Jul-18,PROFIT CORP,34.18698,-118.445941,"(34.18698,-118.445941)",,14349,VICTORY BLVD,19,LOS ANGELES,37,,
630014316,SCHRYVER MEDICAL SALES AND MARKETTING INC,UNLICEN,UNLICENSED/OTHER/MISSING,Non-LTC,0,3200 E GUASTI RD,ONTARIO,91761,8660,,,,,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,,,,,,,34.06549,-117.582341,"(34.06549,-117.582341)",,3200,E GUASTI RD,36,SAN BERNARDINO,71,,
630014317,"GV CONGREGATE LIVING, INC.",CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,3027 W AVENUE L8,LANCASTER,93536,3405,,JOHN@ADONAICLHF.COM,(818)773-0701,(818)773-0700,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550003309,"GV CONGREGATE LIVING, INC.",8-Dec-15,8-Dec-16,7-Dec-17,PROFIT CORP,34.65348,-118.184211,"(34.65348,-118.184211)",,3027,W AVENUE L8,19,LOS ANGELES,37,,
630014322,BRADY HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4825 GLENHAVEN DR,OCEANSIDE,92056,3045,"BAIRD, AZIN",GREATEXPECTATIONS@COX.NET,(949) 218-1670,(760) 295-4505,470,SAN DIEGO,9,SAN DIEGO SOUTH,Y,550002414,"GREAT EXPECTATIONS SERVICES, INC.",1-Oct-13,1-Oct-17,30-Sep-18,PROFIT CORP,33.21949,-117.268271,"(33.21949,-117.268271)",,4825,GLENHAVEN DR,37,SAN DIEGO,73,,
630014323,A-1 HOSPICE CARE INC.,HOSPICE,"HOSPICE	",Non-LTC,0,14242 VENTURA BLVD,SHERMAN OAKS,91423,2771,"TOROSYAN, ALEK",A1HOSPICECARE@GMAIL.COM,(818) 254-9919,(818) 602-4679,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002664,A-1 HOSPICE CARE INC.,14-May-14,14-May-16,13-May-18,PROFIT CORP,34.14969,-118.443421,"(34.14969,-118.443421)",,14242,VENTURA BLVD,19,LOS ANGELES,37,,
630014325,"HOME OF COMPASSION NO.2, INC.",CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,13500 BORDEN AVE,SYLMAR,91342,2113,"MARTINEZ, MARLEO",,(818)698-4745,(818)698-4742,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002932,"HOME OF COMPASSION NO.2, INC.",26-Dec-14,26-Dec-16,25-Dec-17,PROFIT CORP,34.31772,-118.455931,"(34.31772,-118.455931)",,13500,BORDEN AVE,19,LOS ANGELES,37,,
630014329,"HOLY CARE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,13758 VICTORY BLVD,VAN NUYS,91401,2319,"VALERIO, SHERWIN",HOLYCAREHOSPICE@GMAIL.COM,(818) 786-1500,(818) 786-1600,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002766,"HOLY CARE HOSPICE, INC.",11-Jul-14,11-Jul-16,10-Jul-18,PROFIT CORP,34.18637,-118.433301,"(34.18637,-118.433301)",,13758,VICTORY BLVD,19,LOS ANGELES,37,,
630014330,RIDGECREST SPECIALTY SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,1200 N CHINA LAKE BLVD,RIDGECREST,93555,2665,"TAHERI, DANIEL P",,(661) 266-8751,(760) 446-9007,140,KERN,12,BAKERSFIELD,Y,,,,,,,35.642922,-117.669826,"(35.642922,-117.669826)",,1200,N CHINA LAKE BLVD,15,KERN,29,,
630014337,SAN FRANCISCO HOME TRAINING,ESRD,"CHRONIC DIALYSIS CLINIC	",Non-LTC,0,1493 WEBSTER ST,SAN FRANCISCO,94115,3705,"MIKA, SALLY",CYNTHIA.HUTCHISON@DAVITA.COM,(415) 346-3528,(415) 346-3382,480,SAN FRANCISCO,22,SAN FRANCISCO,Y,,,,,,,37.78389,-122.432011,"(37.78389,-122.432011)",,1493,WEBSTER ST,38,SAN FRANCISCO,75,,
630014339,"HEART 2 HEART HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1036 N LAKE ST,BURBANK,91502,1624,"DILANCHYAN, ADRINE",,(818) 921-3939,(818) 468-4444,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002666,"HEART 2 HEART HOSPICE CARE, INC.",24-Apr-14,24-Apr-16,23-Apr-18,PROFIT CORP,34.18579,-118.321531,"(34.18579,-118.321531)",,1036,N LAKE ST,19,LOS ANGELES,37,,
630014340,"REGENT HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,22048 SHERMAN WAY,CANOGA PARK,91303,3001,"FRANCISCO, MYRA LINDA",,(818) 280-4577,(818) 280-4566,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002667,"REGENT HOSPICE, INC.",2-May-14,2-May-16,1-May-18,PROFIT CORP,34.20059,-118.607771,"(34.20059,-118.607771)",,22048,SHERMAN WAY,19,LOS ANGELES,37,,
630014344,SUNLIT HOSPICE INC.,HOSPICE,"HOSPICE	",Non-LTC,0,8444 RESEDA BLVD,NORTHRIDGE,91324,4626,"FAGHANI, SETAREH",SUNLITHOSPICE@GMAIL.COM,,(818) 453-4864,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002722,SUNLIT HOSPICE INC.,23-May-14,23-May-16,22-May-18,PROFIT CORP,34.22399,-118.535471,"(34.22399,-118.535471)",,8444,RESEDA BLVD,19,LOS ANGELES,37,,
630014348,"RAN HEALTH SERVICES, INC.",RHC,"COMMUNITY CLINIC 	",Non-LTC,0,489 5TH ST,GUSTINE,95322,1514,,NCHANNVEERAPPA@YAHOO.COM,(209) 854-3811,(209) 854-3728,340,MERCED,4,FRESNO,Y,,,,,,,37.25492,-120.999601,"(37.25492,-120.999601)",,489,5TH ST,24,MERCED,47,,
630014350,"ANTHEM HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,20121 VENTURA BLVD,WOODLAND HILLS,91364,2546,"LANSANGAN, ALICIA B",ANTHEM.HOSPICECARE@YAHOO.COM,(818) 812-7016,(818) 812-7005,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002594,"ANTHEM HOSPICE CARE, INC.",24-Feb-14,24-Feb-16,23-Feb-18,PROFIT CORP,34.17106,-118.572031,"(34.17106,-118.572031)",,20121,VENTURA BLVD,19,LOS ANGELES,37,,
630014351,"ASCENDIO HEALTH SYSTEMS, INC",HOSPICE,"HOSPICE	",Non-LTC,0,1035 S MILLIKEN AVE,ONTARIO,91761,7862,"ZAMORA, ADALBERT M",ASCENDIOHEALTH@GMAIL.COM,(909)586-9197,(909) 904-0829,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550002428,"ASCENDIO HEALTH SYSTEM, INC.",23-Sep-13,23-Sep-15,22-Sep-17,LIMITED LIABILITY COMPANY,34.053789,-117.558098,"(34.053789,-117.558098)",,1035,S MILLIKEN AVE,36,SAN BERNARDINO,71,,
630014357,"ALMOND HOME II, ICF/DD-N",ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2551 GUMDROP DR,SAN JOSE,95148,2019,"CAPALLA, JUNE FRANCES",,(408) 274-8251,(408) 809-7244,530,SANTA CLARA,7,SAN JOSE,Y,550002533,"ALMOND HOME II, INC.",7-Jan-14,7-Jan-17,6-Jan-18,PROFIT CORP,37.33389,-121.797631,"(37.33389,-121.797631)",,2551,GUMDROP DR,43,SANTA CLARA,85,,
630014360,"PREMIER HEALTHCARE SERVICES, LLC",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,200 S. MAIN STREET,CORONA,92882,,"ARCHILA, SUSANA",JMALLINGER@PHS-WEST.COM,(877) 660-8410,(951) 735-4000,430,RIVERSIDE,25,RIVERSIDE,Y,550002491,"PREMIER HEALTHCARE SERVICES, LLC",30-Oct-13,30-Oct-16,29-Oct-17,LIMITED LIABILITY COMPANY,33.879471,-117.565887,"(33.879471,-117.565887)",,200,S. MAIN STREET,33,RIVERSIDE,65,,
630014361,"PREMIER HEALTHCARE SERVICES, LLC",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,40015 SIERRA HIGHWAY,PALMDALE,93550,2113,"TAYLOR, JENNIFER",JMALLINGER@PHS-WEST.COM,(626) 204-7950,(626) 204-7935,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002794,"PREMIER HEALTHCARE SERVICES, LLC",4-Aug-14,4-Aug-17,3-Aug-18,LIMITED LIABILITY COMPANY,34.60982,-118.123531,"(34.60982,-118.123531)",,40015,SIERRA HIGHWAY,19,LOS ANGELES,37,,
630014362,WELLBOUND OF SANTA CRUZ,ESRD,"CHRONIC DIALYSIS CLINIC	",Non-LTC,0,2128 SOQUEL AVE,SANTA CRUZ,95062,1401,"WADDLETON, MARLYN  W",,,(831) 425-0727,540,SANTA CRUZ,7,SAN JOSE,Y,,,,,,,36.982566,-121.995937,"(36.982566,-121.995937)",,2128,SOQUEL AVE,44,SANTA CRUZ,87,,
630014371,WELLSPACE HEALTH AT BOULEVARD COURT,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,5321 STOCKTON BOULEVARD,SACRAMENTO,95820,5428,,INFO@WELLSPACEHEALTH.ORG,,(916) 737-5555,440,SACRAMENTO,3,SACRAMENTO,N,550001216,WELLSPACE HEALTH,9-Feb-10,9-Feb-17,8-Feb-18,NONPROFIT CORP,38.52698,-121.442491,"(38.52698,-121.442491)",,5321,STOCKTON BOULEVARD,34,SACRAMENTO,67,,
630014374,TULLY ROAD HOME TRAINING,ESRD,"CHRONIC DIALYSIS CLINIC	",Non-LTC,0,1290 TULLY RD,SAN JOSE,95122,3069,,,(408) 275-0115,(408) 275-0105,530,SANTA CLARA,7,SAN JOSE,Y,,,,,,,37.31563,-121.834821,"(37.31563,-121.834821)",,1290,TULLY RD,43,SANTA CLARA,85,,
630014382,MARK LANE TWO,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2528 MARK LN,COSTA MESA,92626,6701,"NOMELLINI, DAMIAN",MDODGE@RESCARE.COM,(714) 531-1970,(714) 531-8741,400,ORANGE,6,ORANGE COUNTY,Y,550003002,"RSCR CALIFORNIA, INC.",25-Feb-15,25-Feb-17,24-Feb-18,PROFIT CORP,33.665592,-117.921697,"(33.665592,-117.921697)",,2528,MARK LN,30,ORANGE,59,,
630014383,"REPRODUCTIVE SPECIALTY SURGICAL CENTER, INC.",ASC,"SURGICAL CLINIC 	",Non-LTC,0,15500 SAND CANYON AVE,IRVINE,92618,7709,,MBAUER@COASTALFERTILITY.COM,(949) 726-0601,(949) 726-0600,400,ORANGE,6,ORANGE COUNTY,Y,,,,,,,33.669888,-117.765718,"(33.669888,-117.765718)",,15500,SAND CANYON AVE,30,ORANGE,59,,
630014384,ALLIED SURGERY CENTER,ASC,"SURGICAL CLINIC 	",Non-LTC,0,13132 NEWPORT AVE,TUSTIN,92780,3429,,ALLIEDSURGERYCENTER@YAHOO.COM,(714) 464-4456,(714) 919-5883,400,ORANGE,6,ORANGE COUNTY,Y,,,,,,,33.74684,-117.811391,"(33.74684,-117.811391)",,13132,NEWPORT AVE,30,ORANGE,59,,
630014392,CORONA SPECIALITY CARE SURGERY CENTER,ASC/SURGC,"SURGICAL CLINIC 	",Non-LTC,0,1810 FULLERTON AVE,CORONA,92881,3103,,,(951) 734-7245,(951) 734-7246,430,RIVERSIDE,25,RIVERSIDE,Y,,,,,,,33.85961,-117.551051,"(33.85961,-117.551051)",,1810,FULLERTON AVE,33,RIVERSIDE,65,,
630014400,"SILVER AGE HOSPICE SERVICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,408 S. ROSEMEAD BLVD. SUITE 201,PASADENA,91107,2233,"CHEFTEYAN, TOROS",SILVERAGEHOSPICE@GMAIL.COM,(626) 792-9445,(626) 792-9448,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002556,"SILVER AGE HOSPICE SERVICE, INC.",27-Dec-13,27-Dec-15,26-Dec-17,PROFIT CORP,34.1395,-118.072901,"(34.1395,-118.072901)",,408,S. ROSEMEAD BLVD. SUITE 201,63,PASADENA,37,,
630014407,MULTIPLE LOCATION HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,202 CANADA ST,OJAI,93023,5010,,,,,660,VENTURA,5,VENTURA,N,70000576,LIVINGSTON MEMORIAL VISITING NURSE ASSOCIATION,28-Jun-95,28-Jun-17,27-Jun-19,NONPROFIT CORP,34.44866,-119.249161,"(34.44866,-119.249161)",,202,CANADA ST,56,VENTURA,111,,
630014411,"BLUE SKIES HOSPICE, LLC",HOSPICE,"HOSPICE	",Non-LTC,0,15472 ARROW HWY,BALDWIN PARK,91706,1855,"MARAMBA, LETICIA",,(626)472-0167,(626) 665-3482,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002888,BLUE SKIES HOSPICE LLC,24-Nov-14,24-Nov-16,23-Nov-18,LIMITED LIABILITY COMPANY,34.106976,-117.943459,"(34.106976,-117.943459)",,15472,ARROW HWY,19,LOS ANGELES,37,,
630014412,INLAND VALLEY SURGERY CENTER,ASC/SURGC,"SURGICAL CLINIC 	",Non-LTC,0,41900 WINCHESTER RD,TEMECULA,92590,3403,,,,(951) 461-6502,430,RIVERSIDE,25,RIVERSIDE,Y,,,,,,,33.51436,-117.169851,"(33.51436,-117.169851)",,41900,WINCHESTER RD,33,RIVERSIDE,65,,
630014421,RITE CARE HOMES INC.,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,8112 CROSNOE AVE,PANORAMA CITY,91402,5531,"YEGIAZARYAN, EMMA",,(818) 988-7879,(818) 988-7878,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550003085,RITE CARE HOMES INC.,21-May-15,21-Nov-15,20-May-16,PROFIT CORP,34.21823,-118.425561,"(34.21823,-118.425561)",,8112,CROSNOE AVE,19,LOS ANGELES,37,,
630014422,RANCHO CUCAMONGA HOME TRAINING,ESRD,"CHRONIC DIALYSIS CLINIC	",Non-LTC,0,8219 ROCHESTER AVE,RANCHO CUCAMONGA,91730,722,"MENDOZA, KIMBERLY",CYNTHIA.HUTCHISON@DAVITA.COM,(866)890-5560,(909) 466-5489,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,,,,,,,34.10425,-117.543181,"(34.10425,-117.543181)",,8219,ROCHESTER AVE,36,SAN BERNARDINO,71,,
630014423,"CALIFORNIAS BEST HOSPICE SERVICES, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,1900 E LA PALMA AVE,ANAHEIM,92805,1647,"JARCIA, MARITES",CALBESTHOSPICE@YAHOO.COM,(714) 991-1933,(714) 991-0909,400,ORANGE,6,ORANGE COUNTY,Y,550002686,"CALIFORNIAS BEST HOSPICE SERVICES, INC.",28-May-14,28-May-16,27-May-18,PROFIT CORP,33.84685,-117.890861,"(33.84685,-117.890861)",,1900,E LA PALMA AVE,30,ORANGE,59,,
630014428,CA MENS COLONY-CORRECTIONAL TREATMENT CENTER,CTC,CORRECTIONAL TREATMENT CENTER,Non-LTC,87,N HWY 1,SAN LUIS OBISPO,93409,3249,"MONTALVO, OLGA",,,(805) 547-7900,500,SAN LUIS OBISPO,15,STATE FACILITIES SECTION,Y,550002339,CA DEPARTMENT OF CORRECTIONS AND REHABILITATION,23-Aug-13,23-Aug-17,22-Aug-18,STATE AGENCY,35.2486577,-120.6799279,"(35.2486577,-120.6799279)",,N,HWY 1,40,SAN LUIS OBISPO,79,,
630014429,"MONZONE'S HOSPICE CARE, LLC",HOSPICE,"HOSPICE	",Non-LTC,0,4959 PALO VERDE ST,MONTCLAIR,91763,2331,"PAYSON, KRYSTLE ANNE G",MONZONESHOSPICE@GMAIL.COM,(909) 624-0320,(909) 624-5146,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550002604,"MONZONES HOSPICE CARE, LLC",12-Feb-14,12-Feb-16,11-Feb-18,LIMITED LIABILITY COMPANY,34.08083,-117.696941,"(34.08083,-117.696941)",,4959,PALO VERDE ST,36,SAN BERNARDINO,71,,
630014430,"UNITED HOSPICE, INC",HOSPICE,"HOSPICE	",Non-LTC,0,12402 INDUSTRIAL BLVD,VICTORVILLE,92395,5871,"CAMBRIA, LYNN",UNITEDHOSPICEINC@GMAIL.COM,(760) 653-5161,(760) 651-2316,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550002523,"UNITED HOSPICE, INC",9-Dec-13,9-Dec-15,8-Dec-17,PROFIT CORP,34.47617,-117.283761,"(34.47617,-117.283761)",,12402,INDUSTRIAL BLVD,36,SAN BERNARDINO,71,,
630014436,SANDALWOOD HOME,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,113 N SANDALWOOD AVE,LA PUENTE,91744,5239,"GARCIA, NAPOLEON",,(626) 337-9456,(626) 665-8338,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550002660,"DOUBLE GSG, INC.",23-Apr-14,23-Apr-17,22-Apr-18,PROFIT CORP,34.01821,-117.916981,"(34.01821,-117.916981)",,113,N SANDALWOOD AVE,19,LOS ANGELES,37,,
630014447,"PREMIER HEALTHCARE SERVICES, LLC",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,10100 PIONEER BLVD.,SANTA FE SPRINGS,90248,4319,"ORDONEZ, DENISE I",JMALLINGER@PHS-WEST.COM,(626) 204-7950,(424) 233-1570,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002859,"PREMIER HEALTHCARE SERVICES, LLC",10-Oct-14,10-Oct-17,9-Oct-18,LIMITED LIABILITY COMPANY,33.945021,-118.080838,"(33.945021,-118.080838)",,10100,PIONEER BLVD.,19,LOS ANGELES,37,,
630014450,INNOVATIVE DIALYSIS CENTERS OF LA JOLLA,ESRD,"CHRONIC DIALYSIS CLINIC	",Non-LTC,0,2082 OTAY LAKES RD,CHULA VISTA,91915,1367,"FAIZA, SOLEHDIN",,(562) 495-8076,(619) 482-8207,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,,,,,,,32.64271,-116.971991,"(32.64271,-116.971991)",,2082,OTAY LAKES RD,37,SAN DIEGO,73,,
630014458,PROVIDENT HEALTH CARE - RIVERSIDE HOME,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1331 RIVERSIDE CT,MERCED,95348,8409,"FLORES, GABRIEL",PROVIDENTHEALTHCARE@YAHOO.COM,(209) 722-7087,(209) 725-1770,340,MERCED,4,FRESNO,Y,550002525,MERCED HEALTH CARE INCORPORATED,27-Dec-13,27-Jun-17,26-Jun-18,PROFIT CORP,37.33839,-120.497061,"(37.33839,-120.497061)",,1331,RIVERSIDE CT,24,MERCED,47,,
630014461,"STARLINE HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,14372 VENTURA BLVD,SHERMAN OAKS,91423,2755,"BOLAND, EUFEMIA",STARLINEHOSPICE@YAHOO.COM,(818) 995-8315,(818) 995-8314,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002796,"STARLINE HOSPICE, INC.",8-Aug-14,8-Aug-16,7-Aug-18,PROFIT CORP,34.150383,-118.445543,"(34.150383,-118.445543)",,14372,VENTURA BLVD,19,LOS ANGELES,37,,
630014463,"EVERLASTING HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,7400 VAN NUYS BLVD,VAN NUYS,91405,1966,"ARCEAGA, JOE",,(818) 989-9546,(818) 989-9545,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002773,"EVERLASTING HOSPICE, INC.",11-Jul-14,11-Jul-16,10-Jul-18,PROFIT CORP,34.20545,-118.448341,"(34.20545,-118.448341)",,7400,VAN NUYS BLVD,19,LOS ANGELES,37,,
630014465,"SERENE HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,3131 FOOTHILL BLVD,LA CRESCENTA,91214,,"GHAEMMAGHAMI, MINOO",SERENEHOSPICE@GMAIL.COM,(818) 848-3993,(818) 848-3996,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002770,"SERENE HOSPICE CARE, INC.",11-Jul-14,7-Jul-17,10-Jul-18,PROFIT CORP,34.229159,-118.247946,"(34.229159,-118.247946)",,3131,FOOTHILL BLVD,19,LOS ANGELES,37,,
630014467,"FAMILY CIRCLE CLHF, INC.",CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,8061 SAINT CLAIR AVE,NORTH HOLLYWOOD,91605,1322,"POGHOSYAN, NURITSA",,(818) 394-9275,(818) 962-3154,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002983,"FAMILY CIRCLE CLHF, INC.",13-Feb-15,13-Feb-17,12-Feb-18,PROFIT CORP,34.21754,-118.400131,"(34.21754,-118.400131)",,8061,SAINT CLAIR AVE,19,LOS ANGELES,37,,
630014468,EVERLASTING HEALTHCARE,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,1603 ROYWOOD DR,LANCASTER,93535,6731,"RINGPIS, DEXTER B",MUNOZANDERSON23@YAHOO.COM,,(818) 687-3830,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002981,EVERLASTING HEALTHCARE,25-Feb-15,25-Feb-17,24-Feb-18,LIMITED LIABILITY COMPANY,34.68923,-118.101331,"(34.68923,-118.101331)",,1603,ROYWOOD DR,19,LOS ANGELES,37,,
630014469,THE VILLAS AT TOPANGA TERRACE,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,13,22123 ROSCOE BLVD,CANOGA PARK,91304,3839,"HEVER, LEERON",LHEVER@TOPANGATERRACE.COM,(818) 444-9696,(818) 444-9600,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002596,THE VILLAS AT TOPANGA TERRACE,3-Mar-14,3-Jul-17,2-Mar-18,PROFIT CORP,34.219644,-118.609022,"(34.219644,-118.609022)",,22123,ROSCOE BLVD,19,LOS ANGELES,37,,
630014470,CALIFORNIA HEALTH CARE FACILITY - STOCKTON,CTC,CORRECTIONAL TREATMENT CENTER,Non-LTC,972,7707 AUSTIN RD,STOCKTON,95215,8312,"HAMMER, CHRISTINE",,,(209) 467-2531,490,SAN JOAQUIN,15,STATE FACILITIES SECTION,Y,550002338,CA DEPARTMENT OF CORRECTIONS AND REHABILITATION,19-Jul-13,19-Jul-17,18-Jul-18,STATE AGENCY,37.894283,-121.18376,"(37.894283,-121.18376)",,7707,AUSTIN RD,39,SAN JOAQUIN,77,,
630014473,VALLEY'S BEST HOSPICE - AV,HOSPICE,"HOSPICE	",Non-LTC,0,43805 15TH STREET WEST,LANCASTER,93534,2981,"MICHAELSEN, BRIAN",HOSPICEKAYA@YAHOO.COM,(661)951-3673,(661)942-2923,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002670,"KAYA HOSPICE, INC.",5-May-14,5-May-16,4-May-18,PROFIT CORP,34.678936,-118.156891,"(34.678936,-118.156891)",,43805,15TH STREET WEST,19,LOS ANGELES,37,,
630014477,"NOHO HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,717 S. VICTORY BLVD.,BURBANK,91502,,,NOHONOHO74@YAHOO.COM,(818)557-7561,(888)508-1181,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002852,"NOHO HOSPICE, INC.",23-Sep-14,23-Sep-16,22-Sep-18,PROFIT CORP,34.16823,-118.310441,"(34.16823,-118.310441)",,717,S. VICTORY BLVD.,19,LOS ANGELES,37,,
630014479,"EDEN HOME HEALTH, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,20944 SHERMAN WAY,CANOGA PARK,91303,3640,"SARKISSIAN, SEVANA D",ARTIN8855@YAHOO.COM,(818) 564-4768,(818) 324-0728,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002891,"EDEN HOME HEALTH, INC",24-Oct-14,24-Oct-17,23-Oct-18,PROFIT CORP,34.20053,-118.590031,"(34.20053,-118.590031)",,20944,SHERMAN WAY,19,LOS ANGELES,37,,
630014481,ANGELICAL HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,14349 VICTORY BLVD,VAN NUYS,91401,1950,"PEREJA, JHOANNA M",,(818) 804-3442,(818) 465-2266,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002965,ANGELICAL HOSPICE,22-Dec-14,22-Dec-16,21-Dec-18,PROFIT CORP,34.18698,-118.445941,"(34.18698,-118.445941)",,14349,VICTORY BLVD,19,LOS ANGELES,37,,
630014482,"PREMIER HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,19355 BUSINESS CENTER DR.,NORTHRIDGE,91324,3571,"KETIKYAN, ARMINE",PREMIERHOSPICEINC@OUTLOOK.COM,(844) 340-2755,(800)775-6522,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002853,"PREMIER HOSPICE, INC.",29-Sep-14,29-Sep-16,28-Sep-18,PROFIT CORP,34.231294,-118.555033,"(34.231294,-118.555033)",,19355,BUSINESS CENTER DR.,19,LOS ANGELES,37,,
630014486,SUNNYVIEW HOME,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,17824 PARTHENIA ST,SHERWOOD FOREST,91325,3146,"TOKAR, MICHAEL",MTOKAR1957@GMAIL.COM,(818) 301-2233,(323) 350-8997,200,LOS ANGELES,98,LOS ANGELES WEST,Y,550002800,COMMUNITY CARE SOLUTIONS INC.,12-Aug-14,12-Aug-17,11-Aug-18,PROFIT CORP,34.2283,-118.522411,"(34.2283,-118.522411)",,17824,PARTHENIA ST,19,LOS ANGELES,37,,
